_id,name,category,price,pic,description
ObjectId("5eb4a52b8c261c69a007d639"),Poudre d amandes,almond-meal,27,https://static.openfoodfacts.org/images/products/871/854/699/7105/front_en.4.400.jpg,"{"rating":2.02,"quantity":"200 g","energy-kcal_100g":595,"energy_100g":2489,"fat_100g":50,"saturated-fat_100g":3.8}"
ObjectId("5eb4a52b8c261c69a007d9a9"),Selected roasted sunflower seeds,sunflower-seeds,25,https://static.openfoodfacts.org/images/products/486/010/608/0049/front_en.4.400.jpg,"{"rating":1.11,"quantity":"100 g","energy-kcal_100g":665.1,"energy_100g":2783,"fat_100g":59.5,"saturated-fat_100g":4.92}"
ObjectId("5eb4a52b8c261c69a007d9aa"),Sunflower seeds,sunflower-seeds,7,https://static.openfoodfacts.org/images/products/20757076/front_en.3.400.jpg,"{"rating":0.02,"quantity":"1","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9ab"),Go raw, sprouted sunflower seeds with celtic sea salt,sunflower-seeds,10,https://static.openfoodfacts.org/images/products/085/988/800/0097/front_en.4.400.jpg,"{"rating":3.22,"quantity":"454 g","energy-kcal_100g":679,"energy_100g":2841,"fat_100g":57.14,"saturated-fat_100g":7.14}"
ObjectId("5eb4a52b8c261c69a007d9ac"),Tournesol decortique,sunflower-seeds,34,https://static.openfoodfacts.org/images/products/334/743/001/1365/front_fr.4.400.jpg,"{"rating":1.49,"quantity":"500 g","energy-kcal_100g":532,"energy_100g":2226,"fat_100g":42.8,"saturated-fat_100g":4.1}"
ObjectId("5eb4a52b8c261c69a007d9ad"),Sonnenblumenkerne aus Europa,sunflower-seeds,12,https://static.openfoodfacts.org/images/products/401/933/940/5079/front_de.6.400.jpg,"{"rating":0.28,"quantity":"250 g","energy-kcal_100g":0,"energy_100g":2405,"fat_100g":49,"saturated-fat_100g":5.7}"
ObjectId("5eb4a52b8c261c69a007d9ae"),Sonnenblumenkerne,sunflower-seeds,43,https://static.openfoodfacts.org/images/products/401/035/547/9655/front_de.21.400.jpg,"{"rating":0.63,"quantity":"250 g","energy-kcal_100g":0,"energy_100g":2523,"fat_100g":49,"saturated-fat_100g":5.4}"
ObjectId("5eb4a52b8c261c69a007d9af"),Sonnenblumen kerne,sunflower-seeds,37,https://static.openfoodfacts.org/images/products/425/003/890/2036/front_de.8.400.jpg,"{"rating":1.16,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":2480,"fat_100g":50,"saturated-fat_100g":5.8}"
ObjectId("5eb4a52b8c261c69a007d9b0"),Sonnenblumen Kerne,sunflower-seeds,17,https://static.openfoodfacts.org/images/products/425/003/890/2036/front_de.8.400.jpg,"{"rating":2.84,"quantity":"500 g","energy-kcal_100g":0,"energy_100g":2668,"fat_100g":51.5,"saturated-fat_100g":4.5}"
ObjectId("5eb4a52b8c261c69a007d9b1"),Semillas de girasol bsinn cáscara fritas y saladas,sunflower-seeds,49,https://static.openfoodfacts.org/images/products/841/266/904/0167/front_es.3.400.jpg,"{"rating":3.35,"quantity":"250 g","energy-kcal_100g":688,"energy_100g":2879,"fat_100g":63,"saturated-fat_100g":7.2}"
ObjectId("5eb4a52b8c261c69a007d9b2"),Sonnenblumenkerne,sunflower-seeds,15,https://static.openfoodfacts.org/images/products/401/035/547/9655/front_de.21.400.jpg,"{"rating":4.19,"quantity":"500 g","energy-kcal_100g":609,"energy_100g":2523,"fat_100g":49,"saturated-fat_100g":4.5}"
ObjectId("5eb4a52b8c261c69a007d9b3"),Graine de tournesol,sunflower-seeds,19,https://static.openfoodfacts.org/images/products/370/126/970/0348/front_fr.3.400.jpg,"{"rating":3.64,"quantity":"500 g","energy-kcal_100g":593,"energy_100g":2455,"fat_100g":49,"saturated-fat_100g":5.4}"
ObjectId("5eb4a52b8c261c69a007d9b4"),Pipas,sunflower-seeds-and-their-products,22,https://static.openfoodfacts.org/images/products/841/280/504/0020/front_fr.3.400.jpg,"{"rating":4.33,"quantity":"250g","energy-kcal_100g":425,"energy_100g":1778,"fat_100g":21,"saturated-fat_100g":3.8}"
ObjectId("5eb4a52b8c261c69a007d9b5"),Chia Bia Milled Chia Seed (Gluten free),superfood,26,https://static.openfoodfacts.org/images/products/079/357/366/9872/front_en.3.400.jpg,"{"rating":4.43,"quantity":"315 g","energy-kcal_100g":418,"energy_100g":1749,"fat_100g":31,"saturated-fat_100g":3.4}"
ObjectId("5eb4a52b8c261c69a007d9b6"),Riz spécial sushis,sushi-rice,38,https://static.openfoodfacts.org/images/products/327/576/001/0669/front_fr.4.400.jpg,"{"rating":2.88,"quantity":"1 kg","energy-kcal_100g":352,"energy_100g":1473,"fat_100g":0.6,"saturated-fat_100g":0.14}"
ObjectId("5eb4a52b8c261c69a007d9b7"),Sushi rice,sushi-rice,40,https://static.openfoodfacts.org/images/products/501/427/603/0383/front_en.12.400.jpg,"{"rating":3.58,"quantity":"500g","energy-kcal_100g":354,"energy_100g":1481,"fat_100g":0.4,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9b8"),Sushi Rice,sushi-rice,28,https://static.openfoodfacts.org/images/products/501/427/603/0383/front_en.12.400.jpg,"{"rating":2.33,"quantity":"500 g","energy-kcal_100g":346,"energy_100g":1448,"fat_100g":0.9,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d9b9"),Riso per Sushi Gallo,sushi-rice,15,https://static.openfoodfacts.org/images/products/800/142/000/5677/front_fr.23.400.jpg,"{"rating":4.64,"quantity":"500 g","energy-kcal_100g":348,"energy_100g":1456,"fat_100g":0.7,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d9ba"),Maïs doux,sweet-corn,38,https://static.openfoodfacts.org/images/products/356/470/000/5248/front_fr.31.400.jpg,"{"rating":4.53,"quantity":"285 g","energy-kcal_100g":107,"energy_100g":448,"fat_100g":1.5,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d9bb"),Bonduelle mais doux en grains sous vide,sweet-corn,49,https://static.openfoodfacts.org/images/products/308/368/106/8184/front_fr.7.400.jpg,"{"rating":1.57,"quantity":"140 g égoutté (2 x 70 g)","energy-kcal_100g":80,"energy_100g":335,"fat_100g":1.9,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d9bc"),Maïs Doux,sweet-corn,15,https://static.openfoodfacts.org/images/products/356/470/000/5248/front_fr.31.400.jpg,"{"rating":4.98,"quantity":"285 g","energy-kcal_100g":100,"energy_100g":424,"fat_100g":1.5,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9bd"),Sweet Corn,sweet-corn,14,https://static.openfoodfacts.org/images/products/308/368/000/2875/front_ru.33.400.jpg,"{"rating":3.17,"quantity":"340 г нетто, 280 г осн. продукт, 425 мл объём","energy-kcal_100g":112,"energy_100g":469,"fat_100g":1.3,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d9be"),Sainsbury's Organic Sweetcorn,sweet-corn,5,https://static.openfoodfacts.org/images/products/01311501/front_en.8.400.jpg,"{"rating":3.78,"quantity":"150g","energy-kcal_100g":0,"energy_100g":339,"fat_100g":2,"saturated-fat_100g":0.4}"
ObjectId("5eb4a52b8c261c69a007d9bf"),Maiz Dulce,sweet-corn,35,https://static.openfoodfacts.org/images/products/842/282/302/1727/front_en.3.400.jpg,"{"rating":1.81,"quantity":"340g","energy-kcal_100g":89,"energy_100g":372,"fat_100g":2.4,"saturated-fat_100g":0.5}"
ObjectId("5eb4a52b8c261c69a007d9c0"),Zuckermais,sweet-corn,26,https://static.openfoodfacts.org/images/products/426/010/026/3248/front_de.10.400.jpg,"{"rating":3.72,"quantity":"300 g","energy-kcal_100g":87,"energy_100g":369,"fat_100g":1.2,"saturated-fat_100g":0.2}"
ObjectId("5eb4a52b8c261c69a007d9c1"),Chia Seed Drink,sweetened-beverages,5,https://static.openfoodfacts.org/images/products/327/576/000/1070/front_fr.18.400.jpg,"{"rating":1.39,"quantity":"160 ml","energy-kcal_100g":50,"energy_100g":209,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9c2"),Organic coconut sesame seed cluster snack,sweet-snacks,18,https://static.openfoodfacts.org/images/products/00604802/front_en.4.400.jpg,"{"rating":1.33,"quantity":"57 g","energy-kcal_100g":607.14285714286,"energy_100g":2540,"fat_100g":50,"saturated-fat_100g":35.714285714286}"
ObjectId("5eb4a52b8c261c69a007d9c3"),Energy Spread : Pumpkin, Sunflower Seed & Almond,sweet-spreads,14,https://static.openfoodfacts.org/images/products/941/574/800/8699/front_fr.4.400.jpg,"{"rating":3.68,"quantity":"290 g","energy-kcal_100g":602,"energy_100g":2519,"fat_100g":59.2,"saturated-fat_100g":8}"
ObjectId("5eb4a52b8c261c69a007d9c4"),Tahini,tahini,12,https://static.openfoodfacts.org/images/products/590/270/912/1015/front_pl.4.400.jpg,"{"rating":3.06,"quantity":"400 g","energy-kcal_100g":702,"energy_100g":2937,"fat_100g":60,"saturated-fat_100g":8}"
ObjectId("5eb4a52b8c261c69a007d9c5"),Castello Susan,toasted-sesame,27,https://static.openfoodfacts.org/images/products/20973049/front_en.4.400.jpg,"{"rating":4.76,"quantity":"200 g,","energy-kcal_100g":588,"energy_100g":2460,"fat_100g":49.67,"saturated-fat_100g":6.95}"
ObjectId("5eb4a52b8c261c69a007d9c6"),Toast for cheese apricots, pistachios & sunflower seeds,toasts,16,https://static.openfoodfacts.org/images/products/506/016/282/0750/front_en.18.400.jpg,"{"rating":3.24,"quantity":"100 g","energy-kcal_100g":405,"energy_100g":1698,"fat_100g":17.2,"saturated-fat_100g":2.9}"
ObjectId("5eb4a52b8c261c69a007d9c7"),Smoked Tofu with Almonds and Sesame Seeds,tofu,33,https://static.openfoodfacts.org/images/products/401/235/911/3108/front_es.5.400.jpg,"{"rating":2.25,"quantity":"200 g","energy-kcal_100g":187,"energy_100g":782,"fat_100g":11,"saturated-fat_100g":1.9}"
ObjectId("5eb4a52b8c261c69a007d9c8"),Superfruit Topping Erdbeere & Rote Bete,toppings,16,https://static.openfoodfacts.org/images/products/401/933/927/5047/front_de.3.400.jpg,"{"rating":3.44,"quantity":"100 g","energy-kcal_100g":0,"energy_100g":1869,"fat_100g":28,"saturated-fat_100g":2.8}"
ObjectId("5eb4a52b8c261c69a007d9c9"),Warburtons Gluten Free Protein Super Seeds 4 Wraps,tortillas,29,https://static.openfoodfacts.org/images/products/501/004/400/8288/front_en.6.400.jpg,"{"rating":0.56,"quantity":"4","energy-kcal_100g":295,"energy_100g":1234,"fat_100g":6.7,"saturated-fat_100g":2.5}"
ObjectId("5eb4a52b8c261c69a007d9ca"),Saucisses de Toulouse aux lentilles sauce cuisinée à la graisse de canard,toulouse-sausages,49,https://static.openfoodfacts.org/images/products/311/301/013/1781/front_fr.3.400.jpg,"{"rating":0.47,"quantity":"800 g","energy-kcal_100g":147,"energy_100g":615,"fat_100g":8.6,"saturated-fat_100g":3}"
ObjectId("5eb4a52b8c261c69a007d9cb"),Organic Tricolor Quinoa,tricolor-quinoa,38,https://static.openfoodfacts.org/images/products/00966894/front_en.3.400.jpg,"{"rating":4.7,"quantity":"454g","energy-kcal_100g":381,"energy_100g":1594,"fat_100g":5.95,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9cc"),Santa Catarina Tuna Fillets In Olive Oil & Fennel Seed 120G,tuna-fillets,16,https://static.openfoodfacts.org/images/products/560/445/026/0264/front_pt.15.400.jpg,"{"rating":0.48,"quantity":"120 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9cd"),Diet Mixture,turmeic-powder,19,https://static.openfoodfacts.org/images/products/890/406/325/7581/front_en.5.400.jpg,"{"rating":3.87,"quantity":"50g","energy-kcal_100g":504,"energy_100g":2109,"fat_100g":28,"saturated-fat_100g":15}"
ObjectId("5eb4a52b8c261c69a007d9ce"),Cacahuetes fritos con sal,unshelled-peanuts,10,https://static.openfoodfacts.org/images/products/848/000/034/8203/front_es.15.400.jpg,"{"rating":4.49,"quantity":"250 g","energy-kcal_100g":617,"energy_100g":2582,"fat_100g":52,"saturated-fat_100g":10}"
ObjectId("5eb4a52b8c261c69a007d9cf"),Cacahuetes fritos con sal,unshelled-peanuts,42,https://static.openfoodfacts.org/images/products/848/000/034/8203/front_es.15.400.jpg,"{"rating":4.03,"quantity":"200 g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9d0"),Cacahuete repelado frito y salado,unshelled-peanuts,46,https://static.openfoodfacts.org/images/products/848/002/475/1645/front_es.5.400.jpg,"{"rating":3.39,"quantity":"250 g","energy-kcal_100g":618,"energy_100g":2586,"fat_100g":52,"saturated-fat_100g":8.9}"
ObjectId("5eb4a52b8c261c69a007d9d1"),Sonnenblumenkerne Geschält,unshelled-sunflower-seeds,15,https://static.openfoodfacts.org/images/products/02990101/front_en.4.400.jpg,"{"rating":0.29,"quantity":"400 g","energy-kcal_100g":644,"energy_100g":2694,"fat_100g":52,"saturated-fat_100g":4.5}"
ObjectId("5eb4a52b8c261c69a007d9d2"),Sunflower seeds,unshelled-sunflower-seeds,34,https://static.openfoodfacts.org/images/products/20757076/front_en.3.400.jpg,"{"rating":2.68,"quantity":"90g","energy-kcal_100g":0,"energy_100g":2343,"fat_100g":47.3,"saturated-fat_100g":5.2}"
ObjectId("5eb4a52b8c261c69a007d9d3"),Sonnenblumenkerne geschält,unshelled-sunflower-seeds,16,https://static.openfoodfacts.org/images/products/02990101/front_en.4.400.jpg,"{"rating":0.49,"quantity":"1000 g","energy-kcal_100g":0,"energy_100g":2599,"fat_100g":55,"saturated-fat_100g":5.6}"
ObjectId("5eb4a52b8c261c69a007d9d4"),Sunflower kernels,unshelled-sunflower-seeds,46,https://static.openfoodfacts.org/images/products/007/703/400/9897/front_en.6.400.jpg,"{"rating":0.18,"quantity":"2 oz","energy-kcal_100g":596,"energy_100g":2494,"fat_100g":50.88,"saturated-fat_100g":7.02}"
ObjectId("5eb4a52b8c261c69a007d9d5"),Sunflower & Pumpkin Seed Mix,unshelled-sunflower-seeds,43,https://static.openfoodfacts.org/images/products/502/504/203/0032/front_en.4.400.jpg,"{"rating":2.29,"quantity":"250g","energy-kcal_100g":0,"energy_100g":0,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9d6"),Sultan vital ice tea,unsweetened-beverages,22,https://static.openfoodfacts.org/images/products/912/005/936/0205/front_fr.4.400.jpg,"{"rating":4.85,"quantity":"25 cl","energy-kcal_100g":27,"energy_100g":113,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9d7"),Sultan Orange,unsweetened-beverages,9,https://static.openfoodfacts.org/images/products/912/005/936/0212/front_fr.4.400.jpg,"{"rating":3.67,"quantity":"25 cl","energy-kcal_100g":30,"energy_100g":126,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9d8"),Sultan Cola,unsweetened-beverages,15,https://static.openfoodfacts.org/images/products/912/005/936/0014/front_fr.10.400.jpg,"{"rating":0.57,"quantity":"25 cl","energy-kcal_100g":39,"energy_100g":163,"fat_100g":0.2,"saturated-fat_100g":0.03}"
ObjectId("5eb4a52b8c261c69a007d9d9"),Friya Basil Seeds,unsweetened-beverages,36,https://static.openfoodfacts.org/images/products/912/006/505/0015/front_de.14.400.jpg,"{"rating":3.96,"quantity":"200 ml ℮","energy-kcal_100g":34,"energy_100g":142,"fat_100g":0.3,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9da"),Basil Seeds Superfood Drink, Mit Basilikum Samen,unsweetened-beverages,47,https://static.openfoodfacts.org/images/products/912/006/505/0077/front_fr.4.400.jpg,"{"rating":3.58,"quantity":"200 ml","energy-kcal_100g":34,"energy_100g":142,"fat_100g":0.3,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9db"),organic vanilla bean paste with vanilla seeds,vanilla-bean-pastes,9,https://static.openfoodfacts.org/images/products/930/064/100/2632/front_en.11.400.jpg,"{"rating":1.62,"quantity":"140g","energy-kcal_100g":0,"energy_100g":905,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9dc"),lentils,vegetable-mixes,27,https://static.openfoodfacts.org/images/products/007/874/237/1375/front_en.3.400.jpg,"{"rating":3.18,"quantity":"1 lb","energy-kcal_100g":229,"energy_100g":958,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9dd"),Chick peas,vegetable-mixes,41,https://static.openfoodfacts.org/images/products/004/133/102/4785/front_en.7.400.jpg,"{"rating":4.66,"quantity":"16 oz","energy-kcal_100g":372,"energy_100g":1556,"fat_100g":5.81,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9de"),Pinto Beans,vegetable-mixes,25,https://static.openfoodfacts.org/images/products/008/523/934/6518/front_en.5.400.jpg,"{"rating":4.68,"quantity":"8 pounds","energy-kcal_100g":257,"energy_100g":1075,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9df"),Lentils,vegetable-mixes,34,https://static.openfoodfacts.org/images/products/007/874/237/1375/front_en.3.400.jpg,"{"rating":4.33,"quantity":"4 lbs","energy-kcal_100g":229,"energy_100g":958,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9e0"),Blackeye peas,vegetable-mixes,15,https://static.openfoodfacts.org/images/products/002/113/034/1047/front_en.3.400.jpg,"{"rating":3.84,"quantity":"16 oz","energy-kcal_100g":286,"energy_100g":1197,"fat_100g":2.86,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9e1"),Red Lentils,vegetable-mixes,39,https://static.openfoodfacts.org/images/products/009/948/243/8425/front_en.4.400.jpg,"{"rating":1.05,"quantity":"454","energy-kcal_100g":360,"energy_100g":1506,"fat_100g":1,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9e2"),Trevijano, mediterranean risotto,vegetable-risottos,40,https://static.openfoodfacts.org/images/products/841/077/010/0091/front.7.400.jpg,"{"rating":1.55,"quantity":"280 g","energy-kcal_100g":378,"energy_100g":1462,"fat_100g":2.22,"saturated-fat_100g":2.22}"
ObjectId("5eb4a52b8c261c69a007d9e3"),Signature Creamy Poppy Seed Dressing,vinaigrettes,23,https://static.openfoodfacts.org/images/products/006/810/004/4126/front_en.11.400.jpg,"{"rating":0.4,"quantity":"475 ml","energy-kcal_100g":400,"energy_100g":1674,"fat_100g":33.333333333333,"saturated-fat_100g":6.6666666666667}"
ObjectId("5eb4a52b8c261c69a007d9e4"),Huile de coco,virgin-coco-oils,17,https://static.openfoodfacts.org/images/products/560/095/450/1094/front_pt.4.400.jpg,"{"rating":1,"quantity":"1 L","energy-kcal_100g":800,"energy_100g":3347,"fat_100g":93,"saturated-fat_100g":83}"
ObjectId("5eb4a52b8c261c69a007d9e5"),Extra Virgin Coconut Oil,virgin-coco-oils,40,https://static.openfoodfacts.org/images/products/501/025/175/8860/front_en.4.400.jpg,"{"rating":2.64,"quantity":"300 ml","energy-kcal_100g":902,"energy_100g":3774,"fat_100g":99.9,"saturated-fat_100g":94.3}"
ObjectId("5eb4a52b8c261c69a007d9e6"),High-protein pancake & waffle mix,waffle-mix,33,https://static.openfoodfacts.org/images/products/085/907/700/3175/front_en.3.400.jpg,"{"rating":0.96,"quantity":"14 servings","energy-kcal_100g":359,"energy_100g":1502,"fat_100g":1.56,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9e7"),Whole wheat buttermilk pancake & waffle mix, whole wheat buttermilk,waffle-mix,31,https://static.openfoodfacts.org/images/products/009/948/242/4534/front_en.3.400.jpg,"{"rating":4.38,"quantity":"23 servings","energy-kcal_100g":325,"energy_100g":1360,"fat_100g":2.5,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9e8"),Sainsbury's Walnuts, Halves 100g,walnuts,39,https://static.openfoodfacts.org/images/products/200/000/001/1730/front_en.3.400.jpg,"{"rating":0.33,"quantity":"100g","energy-kcal_100g":709,"energy_100g":2966,"fat_100g":69,"saturated-fat_100g":6}"
ObjectId("5eb4a52b8c261c69a007d9e9"),CUBIC Flax Seed & Oat Wheat Loaf,wheat-breads,28,https://static.openfoodfacts.org/images/products/885/889/410/0038/front_en.4.400.jpg,"{"rating":3.02,"quantity":"360 g","energy-kcal_100g":90,"energy_100g":942,"fat_100g":2.5,"saturated-fat_100g":1.25}"
ObjectId("5eb4a52b8c261c69a007d9ea"),Blé En Grains,wheats,24,https://static.openfoodfacts.org/images/products/325/798/033/6415/front_fr.4.400.jpg,"{"rating":2.28,"quantity":"500 g","energy-kcal_100g":356,"energy_100g":1490,"fat_100g":1.7,"saturated-fat_100g":0.3}"
ObjectId("5eb4a52b8c261c69a007d9eb"),Roasted Dalia,wheats,24,https://static.openfoodfacts.org/images/products/890/602/520/1786/front_en.11.400.jpg,"{"rating":0.37,"quantity":"500 g","energy-kcal_100g":352,"energy_100g":1473,"fat_100g":0,"saturated-fat_100g":0}"
ObjectId("5eb4a52b8c261c69a007d9ec"),Riz long basmati ferme et naturellement parfumé,white-basmati-rices,40,https://static.openfoodfacts.org/images/products/325/039/195/0805/front_fr.34.400.jpg,"{"rating":4.22,"quantity":"500 g","energy-kcal_100g":350,"energy_100g":1485,"fat_100g":0.6,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9ed"),Riz basmati,white-basmati-rices,17,https://static.openfoodfacts.org/images/products/541/067/300/2327/front_fr.4.400.jpg,"{"rating":3.41,"quantity":"1 kg","energy-kcal_100g":135,"energy_100g":565,"fat_100g":0.5,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9ee"),Uncle Ben's - Basmati-Reis,white-basmati-rices,46,https://static.openfoodfacts.org/images/products/541/067/370/9233/front_de.35.400.jpg,"{"rating":3.75,"quantity":"500 g","energy-kcal_100g":135,"energy_100g":565,"fat_100g":0.4,"saturated-fat_100g":0.1}"
ObjectId("5eb4a52b8c261c69a007d9ef"),Reis-fit Basmati Rice,white-basmati-rices,40,https://static.openfoodfacts.org/images/products/400/623/709/0087/front_en.8.400.jpg,"{"rating":1.03,"quantity":"500g","energy-kcal_100g":361,"energy_100g":1532,"fat_100g":1,"saturated-fat_100g":0.2}"
